Nickname,Country,AS_Name,Version,OS,Consensus_Weight
bik2,GB,British Telecommunications PLC,0.4.8.21,Linux,1400
JAJTorBits3,US,"Comcast Cable Communications, LLC",0.4.9.5,Windows 8 [or later],1400
justblaze,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1400
level9000,ES,M247 Europe SRL,0.4.9.5,Linux,1400
nanotor7,US,"Akamai Technologies, Inc.",0.4.9.5,Linux,1400
vector,DE,IONOS SE,0.4.8.21,Linux,1400
skindreduk,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1400
PatRelay,US,"AT&T Enterprises, LLC",0.4.8.10,Linux,1400
tendies4,US,Oracle Corporation,0.4.8.18,Linux,1400
Echidna,US,OVH SAS,0.4.8.17,Linux,1400
NoOnionUS02,US,IONOS SE,0.4.9.5,Linux,1400
marleymarl,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1400
An0n1m4t0R,ES,Euskaltel S.A.,0.4.9.5,Linux,1400
raspberry,US,"Frontier Communications of America, Inc.",0.4.9.5,Linux,1400
ididnteditheconfig,FR,OVH SAS,0.4.8.16,Linux,1400
hotlousetruth,US,"Akamai Technologies, Inc.",0.4.8.21,Linux,1400
Furburglur,US,IONOS SE,0.4.8.10,Linux,1400
kdot,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1400
articolo15,FR,OVH SAS,0.4.8.19,Linux,1400
siperarecloud,RO,M247 Europe SRL,0.4.8.22,Linux,1400
tengu,CA,TELUS Communications Inc.,0.4.9.5,Linux,1400
mykafrederic,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1400
GranumSinapis,ES,Orange Espagne SA,0.4.9.5,Linux,1400
FlashToad,US,Castlegem SRL,0.4.8.21,FreeBSD,1400
Quetzalcoatl,DE,Contabo GmbH,0.4.9.5,Linux,1400
AmirTaaki4President,DE,"DigitalOcean, LLC",0.4.8.10,Linux,1400
Peru4no,PE,Unknown,0.4.9.5,Linux,1400
gmebirdman,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1400
FEVI05EXIT,NZ,"Cloudie Networks, LLC.",0.4.9.5,Linux,1400
NIGGAANONYMIZER9000,US,"Comcast Cable Communications, LLC",0.4.9.5,Linux,1400
Scratches,LV,IPV1 SIA,0.4.9.5,Linux,1400
lowEndBox2,US,HostPapa,0.4.9.5,Linux,1400
logic301,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1400
siperealtox,DE,Felix Gassan,0.4.8.22,Linux,1400
nanotor2,US,"Akamai Technologies, Inc.",0.4.9.5,Linux,1400
SlimTor,DE,inexio Informationstechnologie und Telekommunikation Gmbh,0.4.8.12,Linux,1400
priceisright,CY,CLOUDLAYER8 LIMITED,0.4.9.5,Linux,1400
dahliatio77,DE,Contabo GmbH,0.4.9.3-alpha-dev,Linux,1400
resistnow,US,"DigitalOcean, LLC",0.4.9.5,Linux,1400
chadhugo,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1300
Quetzalcoatl,DE,Contabo GmbH,0.4.9.5,Linux,1300
YaniNode2,DE,Hetzner Online GmbH,0.4.9.5,Linux,1300
lilyoungin,US,1st Amendment Encrypted Openness LLC,0.4.9.5,FreeBSD,1300
FalafelMutzpan,IL,BlueVPS OU,0.4.8.21,Linux,1300
avdjusko,CH,Private Layer INC,0.4.9.5,Linux,1300
Quetzalcoatl,DE,Contabo GmbH,0.4.9.5,Linux,1300
sheekmsp,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1300
Bastion,KZ,G-Core Labs S.A.,0.4.8.22,Linux,1300
secondtry,HU,HostingBazis Beteti Tarsasag,0.4.9.5,Linux,1300
AntsUnderMySkin,FI,KaseNet Oy,0.4.8.21,Linux,1300
llorona,MX,Unknown,0.4.9.5,Linux,1300
jdilla,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1300
p1onX01,FR,OVH SAS,0.4.9.5,Linux,1300
Unnamed,SE,"HostHatch, LLC",0.4.8.21,Linux,1300
TorUser793,PL,Livenet Sp. z o.o.,0.4.8.12,Linux,1300
tokischaa,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1300
iambaidu,NL,LeaseWeb Netherlands B.V.,0.4.8.21,Linux,1300
Quetzalcoatl,DE,Contabo GmbH,0.4.9.5,Linux,1300
KoopaArmy,MY,Gigabit Hosting Sdn Bhd,0.4.9.5,Linux,1300
MoneroTRUEonly,AM,GLOBAL CONNECTIVITY SOLUTIONS LLP,0.4.8.17,Linux,1300
dismail,DE,Hetzner Online GmbH,0.4.8.21,OpenBSD,1300
MuteCrown,IN,HostRoyale Technologies Pvt Ltd,0.4.8.21,Linux,1300
HappyToServeYou10,US,HostPapa,0.4.9.5,Linux,1300
forest19,RU,LLC Baxet,0.4.9.5,Linux,1300
bigpoppa,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1300
LYFE,IT,Telecom Italia S.p.A.,0.4.9.5,Linux,1300
FlashBull,NL,Wojciech Czapkowicz,0.4.9.5,Linux,1300
R4tzRelay,IT,Telecom Italia S.p.A.,0.4.9.5,Linux,1300
olandsgatan,SE,Bredband2 AB,0.4.8.16,Linux,1300
FlashPuma,FR,OUIHEBERG SARL,0.4.9.5,Linux,1300
yuripearl,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1300
bluesfear,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1300
andrewhack,BG,Delta HighTech Ltd.,0.4.8.22,Linux,1300
zgato,US,HostPapa,0.4.9.5,Linux,1300
Quetzalcoatl,DE,Contabo GmbH,0.4.9.5,Linux,1300
Quetzalcoatl,SG,Contabo Asia Private Limited,0.4.9.5,Linux,1300
torbogen52,DE,EWE TEL GmbH,0.4.9.5,SunOS,1300
ShinyTsunami,CZ,Vodafone Czech Republic a.s.,0.4.9.5,Linux,1300
ZoddyTor,IT,WIND TRE S.P.A.,0.4.9.5,Linux,1300
0x255dotdev,GB,Virgin Media Limited,0.4.9.5,Linux,1300
Quetzalcoatl,DE,Contabo GmbH,0.4.9.5,Linux,1300
SaltyCookies,IS,1984 ehf,0.4.9.5,Linux,1300
Echidna6,US,OVH SAS,0.4.8.17,Linux,1300
slowthai,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1300
GilFrog,US,"Akamai Technologies, Inc.",0.4.8.10,Linux,1300
Desert266,US,"Akamai Technologies, Inc.",0.4.8.22,Linux,1300
fadedout,FI,FlokiNET ehf,0.4.9.5,Linux,1300
horsehead,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1300
nss,US,University of Portland,0.4.9.5,OpenBSD,1300
TorRelaylxbchppt,US,"New Dream Network, LLC",0.4.8.1-alpha-dev,Linux,1300
Quetzalcoatl,SG,Contabo Asia Private Limited,0.4.9.5,Linux,1300
FirebugRelay1,US,"CenturyLink Communications, LLC",0.4.8.21,Linux,1300
LIDSoL,MX,Unknown,0.4.8.21,Linux,1300
Kujata,NL,The Infrastructure Group B.V.,0.4.9.5,Linux,1300
NoBaby,PT,"NOS COMUNICACOES, S.A.",0.4.8.16,Linux,1300
noiddj,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1300
dannysetlist,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1300
Quetzalcoatl,DE,Contabo GmbH,0.4.9.5,Linux,1300
Clevatess,MX,Unknown,0.4.8.22,Darwin,1300
FreeToBuild,US,MULTACOM CORPORATION,0.4.8.22,Linux,1300
largeprofessor,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1300
MrNiceGuy,US,Prentiss County Electric Power Association,0.4.8.21,FreeBSD,1300
HappyToServeYou02,US,HostPapa,0.4.9.5,Linux,1300
lolaiur,US,"AT&T Enterprises, LLC",0.4.8.21,Linux,1300
w000000h000004,FR,Ikoula Net SAS,0.4.9.5,Linux,1300
BraveMenkaure,US,Hurricane Electric LLC,0.4.9.5,Linux,1300
zighinettohome,IT,Telecom Italia S.p.A.,0.4.8.18,Linux,1300
karriemb,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1300
2mpe,US,FranTech Solutions,0.4.8.22,Linux,1200
honeycomb,US,Hostwinds LLC.,0.4.8.21,Linux,1200
TrustMeBroGarantee,US,Google Fiber Inc.,0.4.9.5,Darwin,1200
tendies3,US,Oracle Corporation,0.4.8.18,Linux,1200
boxoffice206,US,Fort Hays State University,0.4.8.22,Linux,1200
brentwb,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1200
BraveLuxor,US,Hurricane Electric LLC,0.4.9.5,Linux,1200
icanhazfunk,US,"Akamai Technologies, Inc.",0.4.9.5,Linux,1200
ngoloke,NG,SiteHUB Agency Ltd,0.4.9.5,Linux,1200
DRCTor,CH,Fiberstream 87 AG,0.4.8.9,Linux,1200
Andromeda,FI,Hetzner Online GmbH,0.4.9.5,Linux,1200
richiesouf,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1200
StarsHollow,SE,Tele2 Sverige AB,0.4.9.5,Linux,1200
ngggermany,DE,PURtel.com GmbH,0.4.9.5,Linux,1200
GEdubai,NO,Oracle Corporation,0.4.8.22,Linux,1200
stromae,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1200
loofawrld,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1200
TouchMyData,US,"Comcast Cable Communications, LLC",0.4.8.22,Linux,1200
doudoubridge,FR,Free SAS,0.4.8.12,Linux,1200
DediRock1,US,HostPapa,0.4.9.5,Linux,1200
Wurzelrelay,DE,IONOS SE,0.4.9.5,Linux,1200
pmddawn,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1200
toritounam,MX,Unknown,0.4.8.21,Linux,1200
HeliosTor,CA,M247 Europe SRL,0.4.8.14,Linux,1200
Relayiu876fgyu,US,MULTACOM CORPORATION,0.4.9.5,Linux,1200
Quetzalcoatl,SG,Contabo Asia Private Limited,0.4.9.5,Linux,1200
HappyToServeYou09,US,HostPapa,0.4.9.5,Linux,1200
Quetzalcoatl,SG,Contabo Asia Private Limited,0.4.9.5,Linux,1200
Quetzalcoatl,SG,Contabo Asia Private Limited,0.4.9.5,Linux,1200
kennethwhalum,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1200
fishnarc,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1200
bigkrit,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1200
UnshakledBinney,US,OVH SAS,0.4.9.5,Linux,1200
friendlybrother,US,"DigitalOcean, LLC",0.4.8.18,Linux,1200
StrataRelay,US,Charter Communications LLC,0.4.9.5,Linux,1200
keimaiFF,DE,Kamatera Inc,0.4.9.5,Linux,1200
candidapollo,RU,Adman LLC,0.4.8.21,Linux,1200
toradmin,FR,Bouygues Telecom SA,0.4.8.21,Linux,1200
devvulNY,US,FranTech Solutions,0.4.8.21,Linux,1200
FEVI02,US,Cloudie Networks LLC,0.4.9.5,Linux,1200
n4lksask972137tor,CZ,T-Mobile Czech Republic a.s.,0.4.8.22,Linux,1200
hitmayne,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1200
FEVI03,US,Cloudie Networks LLC,0.4.9.5,Linux,1200
erikb,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1200
blueandyellow,UA,South Park Networks LLC,0.4.9.5,Linux,1200
limitededition,IS,1984 ehf,0.4.9.5,Linux,1200
skibidiTorRelay,DE,Vodafone GmbH,0.4.9.5,Linux,1200
slickslim,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1200
waglula,FR,GANDI SAS,0.4.8.12,Linux,1200
LookMumImOnTor,SG,Trunk Networks LTD,0.4.8.15,Linux,1200
toritounam2,MX,Unknown,0.4.8.21,Linux,1200
forest07,US,"FiberState, LLC",0.4.9.5,Linux,1200
noid,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1200
SSDNodesDAL,US,"HIVELOCITY, Inc.",0.4.9.5,Linux,1200
Dove,US,"Akamai Technologies, Inc.",0.4.8.21,Linux,1200
wiccaphase,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1200
intercepTor,DE,Deutsche Telekom AG,0.4.9.5,Linux,1200
LxcTorNode,NL,Freedom Internet BV,0.4.8.21,Linux,1200
Quetzalcoatl,DE,Contabo GmbH,0.4.9.5,Linux,1200
UnshakledClaude,US,OVH SAS,0.4.9.5,Linux,1200
MyRelayNode1,US,Oracle Corporation,0.4.8.16,Linux,1200
Tribulation,US,"HIVELOCITY, Inc.",0.4.8.21,NetBSD,1200
AllegatorAlley1123,US,Hostodo,0.4.9.5,Linux,1200
TORHELPER,GB,Kuroit Limited,0.4.9.5,Linux,1200
Quetzalcoatl,DE,Contabo GmbH,0.4.9.5,Linux,1200
2mpe3,US,FranTech Solutions,0.4.8.22,Linux,1200
onionDAOrel0aded1,NL,The Infrastructure Group B.V.,0.4.8.16,Linux,1200
MyRelayNode2,US,Oracle Corporation,0.4.8.16,Linux,1200
Quetzalcoatl,SG,Contabo Asia Private Limited,0.4.9.5,Linux,1200
cirque,CA,TELUS Communications Inc.,0.4.9.5,Linux,1200
opencommunity,US,HostPapa,0.4.8.21,Linux,1200
arighttosurf,NL,Freedom Internet BV,0.4.9.5,Linux,1200
FEVI04,US,Cloudie Networks LLC,0.4.9.5,Linux,1200
2mpe2,US,FranTech Solutions,0.4.8.22,Linux,1200
TheCrankyKid,US,"CenturyLink Communications, LLC",0.4.9.5,Linux,1200
smurfix,DE,noris network AG,0.4.8.16,Linux,1200
eclipse03,AT,LIWEST Kabelmedien GmbH,0.4.9.5,Linux,1200
bigflo,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1200
quelle,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1200
WanderingDwarfMiner,US,FranTech Solutions,0.4.8.21,Linux,1200
silencelen2,US,Wholesail networks LLC,0.4.9.5,Linux,1200
asprinCannon,CA,Psychz Networks,0.4.9.5,Linux,1200
fireBidPilot,US,HostPapa,0.4.8.12,Linux,1200
mammoth,US,"Comcast Cable Communications, LLC",0.4.8.22,Linux,1200
vastcloud,US,Microsoft Corporation,0.4.9.5,Linux,1100
JFKOnionTower,US,Clouvider Limited,0.4.9.5,Linux,1100
boogilia55,DE,Contabo GmbH,0.4.9.3-alpha-dev,Linux,1100
Unnamed,DE,NetCologne Gesellschaft fur Telekommunikation mbH,0.4.8.14,Linux,1100
loosekaynon,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
keithsweat,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
conductor,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
ATGRZ,AT,A1 Telekom Austria AG,0.4.9.5,Linux,1100
olamide,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
slukrelay01,US,"GoDaddy.com, LLC",0.4.8.11,Linux,1100
bigl,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
cardogotwings,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
badday2babeer,MY,Gigabit Hosting Sdn Bhd,0.4.8.21,Linux,1100
rugerofficial,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
HostCramTwo,US,HostCram LLC,0.4.9.5,Linux,1100
heemsensei,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
KavinRelay,US,OVH SAS,0.4.8.21,Linux,1100
plan9kaos,FI,Hetzner Online GmbH,0.4.8.16,Linux,1100
yg,US,"HostHatch, LLC",0.4.8.10,Linux,1100
beatbutcha,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
WestonReed,US,"Weston Reed, Sole Proprietorship",0.4.8.21,Linux,1100
onion01,US,"Akamai Technologies, Inc.",0.4.8.12,Linux,1100
walefolarin,US,1st Amendment Encrypted Openness LLC,0.4.9.5,FreeBSD,1100
FieTor,DE,Vodafone GmbH,0.4.8.13,Linux,1100
westmidsonion,GB,Virgin Media Limited,0.4.8.12,Linux,1100
SpicySushiRoll,US,Aokigahara SRL,0.4.9.5,Linux,1100
Quetzalcoatl,SG,Contabo Asia Private Limited,0.4.9.5,Linux,1100
LesPatriotes77,FR,Orange S.A.,0.4.8.14,Windows 8 [or later],1100
Quetzalcoatl,SG,Contabo Asia Private Limited,0.4.9.5,Linux,1100
loylecarner,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
ckay,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
MoorishArt,ES,M247 Europe SRL,0.4.8.21,Linux,1100
conductorleon,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
jcole,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
anarchosyndical3,US,OVH SAS,0.4.8.21,Linux,1100
vulpes,CA,Rica Web Services,0.4.9.5,Linux,1100
Unnamed,SE,"HostHatch, LLC",0.4.8.21,Linux,1100
yoshiena,US,Verizon Business,0.4.8.21,Linux,1100
bumbum,DE,Vodafone GmbH,0.4.9.5,Linux,1100
SaruTorKoumori,US,HostPapa,0.4.8.18,Linux,1100
TstrokeRelay,PT,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,0.4.9.3-alpha-dev,Linux,1100
relay9pfsca2,US,Adrian Trifonov trading as Ssmidge Technologies,0.4.9.5,Linux,1100
BakerMakerBoots,US,PAVLOV MEDIA INC,0.4.9.5,Linux,1100
nullnet,RO,M247 Europe SRL,0.4.8.14,Linux,1100
absoul,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
heltahskeltah,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
kenmani,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
Patrik,CY,Cablenet Communication Systems plc,0.4.8.22,Linux,1100
RileyRelay01,CA,"Akamai Technologies, Inc.",0.4.9.5,Linux,1100
ozguryazilim8turk,RU,CGI GLOBAL LIMITED,0.4.9.5,Linux,1100
GEchicago,US,Oracle Corporation,0.4.8.22,Linux,1100
superCoolRelay,US,"Starry, Inc.",0.4.8.21,Linux,1100
hitboy,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
gza,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
knxw,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
playboicarti,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
fumo,TR,"Fiba Cloud Operation Company, LLC",0.4.9.5,Linux,1100
Echidna4,US,OVH SAS,0.4.8.17,Linux,1100
Quetzalcoatl,SG,Contabo Asia Private Limited,0.4.9.5,Linux,1100
SussyWussy,IL,Partner Communications Ltd.,0.4.9.5,Linux,1100
knuckspeck,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
seanprice,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
tor8388608,US,Oracle Corporation,0.4.8.10,Linux,1100
NotTheNSA,US,IONOS SE,0.4.9.5,Linux,1100
ocdp,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
dblock,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
whitenoiseRLY,CA,"DigitalOcean, LLC",0.4.9.5,Linux,1100
Superchango,BE,Proximus NV,0.4.9.5,Linux,1100
SaruTorUmidanuki,CA,OVH SAS,0.4.8.18,Linux,1100
Superfly,JP,SAKURA internet // EAST JAPAN BACKBONE,0.4.9.5,Linux,1100
Lukaschenko,DE,tal.de GmbH,0.4.9.5,Linux,1100
crowdedfire4,US,Google Fiber Inc.,0.4.8.14,Linux,1100
nanotor6,US,"Akamai Technologies, Inc.",0.4.9.5,Linux,1100
Echidna7,US,OVH SAS,0.4.8.17,Linux,1100
cruffty9,LV,IPV1 SIA,0.4.9.5,Linux,1100
ericksermon,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
popeye,US,"Akamai Technologies, Inc.",0.5.0.0-alpha-dev,Linux,1100
atmosphere,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
muchovisoy,CO,Unknown,0.4.9.5,Linux,1100
anarchosyndical1,US,OVH SAS,0.4.8.21,Linux,1100
wizardfumes,US,"Comcast Cable Communications, LLC",0.4.9.5,Linux,1100
necron45,US,"FiberState, LLC",0.4.9.5,Linux,1100
boxoffice208,US,Fort Hays State University,0.4.8.22,Linux,1100
heemb,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1100
Unnamed,SE,Materialism s.r.l.,0.4.8.16,Linux,1100
nanotor3,US,"Akamai Technologies, Inc.",0.4.9.5,Linux,1100
DonationFromHERMES,NL,RoyaleHosting BV,0.4.8.22,Linux,1100
MIInS,FR,Orange S.A.,0.4.9.5,Linux,1100
rittervg,US,"Akamai Technologies, Inc.",0.4.8.21,Linux,1100
forest14,US,Snaju Development,0.4.9.5,Linux,1100
drogo,LV,IPV1 SIA,0.4.9.5,Linux,1000
Groseille,ES,IONOS SE,0.4.8.12,Linux,1000
RainingTor,US,HostPapa,0.4.8.21,Linux,1000
homeRelay,FR,Orange S.A.,0.4.9.5,Linux,1000
tivasavage,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1000
USCatsarch,US,netcup GmbH,0.4.9.5,Linux,1000
nanotor1,US,"Akamai Technologies, Inc.",0.4.9.5,Linux,1000
yvrPi48MB,CA,TELUS Communications Inc.,0.4.8.21,Linux,1000
deadbabecafe,US,Hurricane Electric LLC,0.4.8.21,FreeBSD,1000
Minotaur,US,"GoDaddy.com, LLC",0.4.8.17,Linux,1000
Faustino50,US,HostPapa,0.4.9.5,Linux,1000
Magma0s0Highway,US,"Cogent Communications, LLC",0.4.8.21,Linux,1000
upscailThumbnail,US,Oracle Corporation,0.4.8.21,Linux,1000
Celador,SG,OVH SAS,0.4.8.21,Linux,1000
Bruning,DE,Michael Sebastian Schinzel trading as IP-Projects GmbH & Co. KG,0.4.9.5,Linux,1000
nanotor5,US,"Akamai Technologies, Inc.",0.4.9.5,Linux,1000
9thwonder,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1000
TorRelayCAN,CA,Videotron Ltee,0.4.8.21,Linux,1000
CHOCOLATINE,FR,Groupe LWS SARL,0.4.9.5,Linux,1000
posner,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1000
FreedomPhoenix,US,Oracle Corporation,0.4.9.5,Linux,1000
PseycoRelay,CH,sasag Kabelkommunikation AG,0.4.9.5,Linux,1000
BWV639,US,"Akamai Technologies, Inc.",0.4.9.5,Linux,1000
cenoveberMiddle,FI,Hetzner Online GmbH,0.4.9.5,Linux,1000
SAEGW,ZA,Telasera Technologies PTY LTD,0.4.9.5,Linux,1000
lexluger,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1000
b0wlmanRelay,US,Charter Communications Inc,0.4.9.5,Linux,1000
sh97US101R,US,HostPapa,0.4.8.22,Linux,1000
anontele701,SE,Bahnhof AB,0.4.8.21,OpenBSD,1000
udeserveprivacy,CA,OVH SAS,0.4.8.16,Linux,1000
pythonian4000,US,"Akamai Technologies, Inc.",0.4.8.13,Linux,1000
BraveGiza,US,Hurricane Electric LLC,0.4.9.5,Linux,1000
BienwaldKA04,DE,1&1 Versatel GmbH,0.4.9.5,Linux,1000
Ebert,DE,Michael Sebastian Schinzel trading as IP-Projects GmbH & Co. KG,0.4.9.5,Linux,1000
yuyuy,VI,ZhouyiSat Communications,0.4.8.21,Linux,1000
loyle,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,1000
dockstader,SG,LEASEWEB SINGAPORE PTE. LTD.,0.4.9.5,Linux,1000
loekatig,SE,Bahnhof AB,0.4.9.5,Linux,1000
travesty,US,Oracle Corporation,0.4.8.10,Linux,1000
PiNode,US,Beamspeed LLC,0.4.8.19,Linux,1000
daddycool,CA,TELUS Communications Inc.,0.4.8.18,Linux,990
zelea2,GB,Vodafone Limited,0.4.9.5,Linux,990
machinegirl,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,990
RoteServer,DE,Wemaconnect GmbH,0.4.8.21,Linux,990
bonkyrelay,US,"CenturyLink Communications, LLC",0.4.9.5,Linux,990
kamala,GB,Virgin Media Limited,0.4.9.5,Linux,990
Woodland,US,Greenlight,0.4.8.21,Linux,990
LightSteelBlue,DE,Telefonica Germany GmbH & Co.OHG,0.4.9.5,Linux,990
lqwer,FR,OVH SAS,0.4.8.22,Linux,990
torstejaude,DE,Hetzner Online GmbH,0.4.9.5,Linux,980
OneSpicyBitOTraffic,US,Charter Communications LLC,0.4.8.13,Linux,980
bluefacenc,US,1st Amendment Encrypted Openness LLC,0.4.9.5,FreeBSD,980
MYITSDEEPLUVAGEVIR,US,Virtual Machine Solutions LLC,0.4.8.21,Linux,980
edenshizzy,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,980
frogmorton,US,"AT&T Enterprises, LLC",0.4.8.10,Linux,980
Unnamed,US,Cox Communications Inc.,0.4.8.22,Linux,980
SygnetUSWest1,US,Hetzner Online GmbH,0.4.9.5,Linux,980
ryanlewis,US,1st Amendment Encrypted Openness LLC,0.4.9.5,FreeBSD,980
ShaderNodeTx,FR,"Akamai Technologies, Inc.",0.4.8.14,Linux,980
FEVI07,US,Cloudie Networks LLC,0.4.9.5,Linux,970
yvrI7Thinkcentre,CA,TELUS Communications Inc.,0.4.9.5,Linux,970
daringram,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,970
Unnamed,DE,M-net Telekommunikations GmbH,0.4.8.22,Linux,970
comasmr,DE,"Oliver Horscht is trading as ""SYNLINQ""",0.4.8.21,Linux,970
summerwalkertl,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,970
bustarhymes,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,970
tomppabeats,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,970
lazerlondon,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,970
piffmarti,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,970
fortnitebattlepass,GB,British Telecommunications PLC,0.4.9.5,Linux,970
ColombianBridge,NL,Matteo Martelloni trading as DELUXHOST,0.4.8.21,Linux,970
DONYCTORGUARD01,US,"DigitalOcean, LLC",0.4.9.5,Linux,970
playboi,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,960
franklinrelay,US,GLOBALTELEHOST Corp.,0.4.8.21,Linux,960
nanotor4,US,"Akamai Technologies, Inc.",0.4.9.5,Linux,960
EmeraldValleyNet,US,HUNTER COMMUNICATIONS,0.4.8.22,Windows 8 [or later],960
mikeposner,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,960
SSDNodesATL,US,"HIVELOCITY, Inc.",0.4.9.5,Linux,960
kashkash,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,960
ghostface,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,960
coldhart,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,950
sgpure,SG,"DigitalOcean, LLC",0.4.9.5,Linux,950
adlon,CH,Marco Sandro Naef,0.4.9.5,Linux,950
mimihc09,US,HostCram LLC,0.4.9.5,Linux,950
test,US,HostPapa,0.4.8.22,Linux,950
opencommunity,US,HostPapa,0.4.8.21,Linux,950
ferrarizKolash,SE,Internetport Sweden AB,0.4.9.5,Linux,950
critic4lz,CO,Unknown,0.4.9.5,Linux,950
silencelen,US,Wholesail networks LLC,0.4.9.5,Linux,950
Echidna8,US,OVH SAS,0.4.8.17,Linux,940
oviozlovesirius,US,HostPapa,0.4.8.18,Linux,940
GEbogota,US,Oracle Corporation,0.4.8.22,Linux,940
